nome,salario,profissão,cidade,estado,target
Daniela,9791.2,Gerente,Belo Horizonte,MG,{"nome": "Daniela", "salario": 9791.2, "profissão": "Gerente", "cidade": "Belo Horizonte", "estado": "MG"}
Carlos,8346.02,Advogado,Recife,PE,{"nome": "Carlos", "salario": 8346.02, "profissão": "Advogado", "cidade": "Recife", "estado": "PE"}
Ana,9472.51,Médico,Porto Alegre,RS,{"nome": "Ana", "salario": 9472.51, "profissão": "Médico", "cidade": "Porto Alegre", "estado": "RS"}
Helena,16433.86,Analista,,,{"nome": "Helena", "salario": 16433.86, "profissão": "Analista"}
Bruno,16297.33,Designer,,,{"nome": "Bruno", "salario": 16297.33, "profissão": "Designer"}
Bruno,14351.52,Gerente,Porto Alegre,RS,{"nome": "Bruno", "salario": 14351.52, "profissão": "Gerente", "cidade": "Porto Alegre", "estado": "RS"}
Bruno,9158.87,Advogado,Recife,PE,{"nome": "Bruno", "salario": 9158.87, "profissão": "Advogado", "cidade": "Recife", "estado": "PE"}
Juliana,7018.1,Designer,Recife,PE,{"nome": "Juliana", "salario": 7018.1, "profissão": "Designer", "cidade": "Recife", "estado": "PE"}
Gabriel,5559.69,Advogado,Porto Alegre,RS,{"nome": "Gabriel", "salario": 5559.69, "profissão": "Advogado", "cidade": "Porto Alegre", "estado": "RS"}
Carlos,3235.29,Professor,Curitiba,PR,{"nome": "Carlos", "salario": 3235.29, "profissão": "Professor", "cidade": "Curitiba", "estado": "PR"}
Helena,3346.2,Advogado,Curitiba,PR,{"nome": "Helena", "salario": 3346.2, "profissão": "Advogado", "cidade": "Curitiba", "estado": "PR"}
Eduardo,5731.08,Advogado,Curitiba,PR,{"nome": "Eduardo", "salario": 5731.08, "profissão": "Advogado", "cidade": "Curitiba", "estado": "PR"}
Carlos,10581.8,Analista,Fortaleza,CE,{"nome": "Carlos", "salario": 10581.8, "profissão": "Analista", "cidade": "Fortaleza", "estado": "CE"}
Juliana,17970.44,Cientista de Dados,Recife,PE,{"nome": "Juliana", "salario": 17970.44, "profissão": "Cientista de Dados", "cidade": "Recife", "estado": "PE"}
Gabriel,5644.3,Médico,São Paulo,SP,{"nome": "Gabriel", "salario": 5644.3, "profissão": "Médico", "cidade": "São Paulo", "estado": "SP"}
Eduardo,9913.76,Professor,Salvador,BA,{"nome": "Eduardo", "salario": 9913.76, "profissão": "Professor", "cidade": "Salvador", "estado": "BA"}
Igor,13245.7,Gerente,Fortaleza,CE,{"nome": "Igor", "salario": 13245.7, "profissão": "Gerente", "cidade": "Fortaleza", "estado": "CE"}
Gabriel,15564.2,Professor,Fortaleza,CE,{"nome": "Gabriel", "salario": 15564.2, "profissão": "Professor", "cidade": "Fortaleza", "estado": "CE"}
Fernanda,19325.9,Professor,Porto Alegre,RS,{"nome": "Fernanda", "salario": 19325.9, "profissão": "Professor", "cidade": "Porto Alegre", "estado": "RS"}
Fernanda,17718.57,Professor,Porto Alegre,RS,{"nome": "Fernanda", "salario": 17718.57, "profissão": "Professor", "cidade": "Porto Alegre", "estado": "RS"}
Fernanda,10124.74,Designer,Rio de Janeiro,RJ,{"nome": "Fernanda", "salario": 10124.74, "profissão": "Designer", "cidade": "Rio de Janeiro", "estado": "RJ"}
Helena,16275.57,Analista,São Paulo,SP,{"nome": "Helena", "salario": 16275.57, "profissão": "Analista", "cidade": "São Paulo", "estado": "SP"}
Bruno,3776.86,Analista,Recife,PE,{"nome": "Bruno", "salario": 3776.86, "profissão": "Analista", "cidade": "Recife", "estado": "PE"}
Bruno,11645.85,Engenheiro,Belo Horizonte,MG,{"nome": "Bruno", "salario": 11645.85, "profissão": "Engenheiro", "cidade": "Belo Horizonte", "estado": "MG"}
Daniela,13976.57,Advogado,São Paulo,SP,{"nome": "Daniela", "salario": 13976.57, "profissão": "Advogado", "cidade": "São Paulo", "estado": "SP"}
Gabriel,16093.45,Médico,São Paulo,SP,{"nome": "Gabriel", "salario": 16093.45, "profissão": "Médico", "cidade": "São Paulo", "estado": "SP"}
Carlos,5476.71,Advogado,Salvador,BA,{"nome": "Carlos", "salario": 5476.71, "profissão": "Advogado", "cidade": "Salvador", "estado": "BA"}
Igor,12065.83,Médico,Fortaleza,CE,{"nome": "Igor", "salario": 12065.83, "profissão": "Médico", "cidade": "Fortaleza", "estado": "CE"}
Daniela,17436.45,Designer,Recife,PE,{"nome": "Daniela", "salario": 17436.45, "profissão": "Designer", "cidade": "Recife", "estado": "PE"}
Igor,13842.24,Advogado,Recife,PE,{"nome": "Igor", "salario": 13842.24, "profissão": "Advogado", "cidade": "Recife", "estado": "PE"}
Carlos,15556.29,Designer,Fortaleza,CE,{"nome": "Carlos", "salario": 15556.29, "profissão": "Designer", "cidade": "Fortaleza", "estado": "CE"}
Daniela,8428.81,Designer,,,{"nome": "Daniela", "salario": 8428.81, "profissão": "Designer"}
Carlos,9609.48,Engenheiro,Rio de Janeiro,RJ,{"nome": "Carlos", "salario": 9609.48, "profissão": "Engenheiro", "cidade": "Rio de Janeiro", "estado": "RJ"}
Juliana,17969.63,Analista,Porto Alegre,RS,{"nome": "Juliana", "salario": 17969.63, "profissão": "Analista", "cidade": "Porto Alegre", "estado": "RS"}
Helena,14713.73,Analista,Rio de Janeiro,RJ,{"nome": "Helena", "salario": 14713.73, "profissão": "Analista", "cidade": "Rio de Janeiro", "estado": "RJ"}
Daniela,9992.37,Gerente,,,{"nome": "Daniela", "salario": 9992.37, "profissão": "Gerente"}
Bruno,15561.5,Gerente,Recife,PE,{"nome": "Bruno", "salario": 15561.5, "profissão": "Gerente", "cidade": "Recife", "estado": "PE"}
Ana,7342.18,Analista,Salvador,BA,{"nome": "Ana", "salario": 7342.18, "profissão": "Analista", "cidade": "Salvador", "estado": "BA"}
Eduardo,9013.94,Professor,Recife,PE,{"nome": "Eduardo", "salario": 9013.94, "profissão": "Professor", "cidade": "Recife", "estado": "PE"}
Ana,3671.61,Analista,Rio de Janeiro,RJ,{"nome": "Ana", "salario": 3671.61, "profissão": "Analista", "cidade": "Rio de Janeiro", "estado": "RJ"}
Fernanda,5029.66,Advogado,São Paulo,SP,{"nome": "Fernanda", "salario": 5029.66, "profissão": "Advogado", "cidade": "São Paulo", "estado": "SP"}
Igor,7735.35,Advogado,São Paulo,SP,{"nome": "Igor", "salario": 7735.35, "profissão": "Advogado", "cidade": "São Paulo", "estado": "SP"}
Carlos,19292.9,Advogado,Salvador,BA,{"nome": "Carlos", "salario": 19292.9, "profissão": "Advogado", "cidade": "Salvador", "estado": "BA"}
Daniela,9938.26,Cientista de Dados,Rio de Janeiro,RJ,{"nome": "Daniela", "salario": 9938.26, "profissão": "Cientista de Dados", "cidade": "Rio de Janeiro", "estado": "RJ"}
Gabriel,8496.82,Designer,,,{"nome": "Gabriel", "salario": 8496.82, "profissão": "Designer"}
Carlos,9741.52,Designer,Curitiba,PR,{"nome": "Carlos", "salario": 9741.52, "profissão": "Designer", "cidade": "Curitiba", "estado": "PR"}
Helena,16385.71,Designer,Rio de Janeiro,RJ,{"nome": "Helena", "salario": 16385.71, "profissão": "Designer", "cidade": "Rio de Janeiro", "estado": "RJ"}
Ana,17518.55,Gerente,Fortaleza,CE,{"nome": "Ana", "salario": 17518.55, "profissão": "Gerente", "cidade": "Fortaleza", "estado": "CE"}
Ana,19775.86,Professor,,,{"nome": "Ana", "salario": 19775.86, "profissão": "Professor"}
Eduardo,17384.28,Advogado,Recife,PE,{"nome": "Eduardo", "salario": 17384.28, "profissão": "Advogado", "cidade": "Recife", "estado": "PE"}
Ana,14259.49,Gerente,Recife,PE,{"nome": "Ana", "salario": 14259.49, "profissão": "Gerente", "cidade": "Recife", "estado": "PE"}
Ana,14636.26,Advogado,Porto Alegre,RS,{"nome": "Ana", "salario": 14636.26, "profissão": "Advogado", "cidade": "Porto Alegre", "estado": "RS"}
Ana,4340.5,Cientista de Dados,Fortaleza,CE,{"nome": "Ana", "salario": 4340.5, "profissão": "Cientista de Dados", "cidade": "Fortaleza", "estado": "CE"}
Daniela,14854.74,Professor,Porto Alegre,RS,{"nome": "Daniela", "salario": 14854.74, "profissão": "Professor", "cidade": "Porto Alegre", "estado": "RS"}
Carlos,12120.1,Médico,São Paulo,SP,{"nome": "Carlos", "salario": 12120.1, "profissão": "Médico", "cidade": "São Paulo", "estado": "SP"}
Gabriel,16332.25,Gerente,Salvador,BA,{"nome": "Gabriel", "salario": 16332.25, "profissão": "Gerente", "cidade": "Salvador", "estado": "BA"}
Igor,18787.9,Designer,Curitiba,PR,{"nome": "Igor", "salario": 18787.9, "profissão": "Designer", "cidade": "Curitiba", "estado": "PR"}
Gabriel,4997.61,Advogado,Porto Alegre,RS,{"nome": "Gabriel", "salario": 4997.61, "profissão": "Advogado", "cidade": "Porto Alegre", "estado": "RS"}
Eduardo,17002.28,Advogado,Curitiba,PR,{"nome": "Eduardo", "salario": 17002.28, "profissão": "Advogado", "cidade": "Curitiba", "estado": "PR"}
Ana,17347.82,Designer,Recife,PE,{"nome": "Ana", "salario": 17347.82, "profissão": "Designer", "cidade": "Recife", "estado": "PE"}
Helena,9506.32,Engenheiro,Recife,PE,{"nome": "Helena", "salario": 9506.32, "profissão": "Engenheiro", "cidade": "Recife", "estado": "PE"}
Igor,13430.28,Cientista de Dados,Curitiba,PR,{"nome": "Igor", "salario": 13430.28, "profissão": "Cientista de Dados", "cidade": "Curitiba", "estado": "PR"}
Bruno,15777.97,Advogado,Rio de Janeiro,RJ,{"nome": "Bruno", "salario": 15777.97, "profissão": "Advogado", "cidade": "Rio de Janeiro", "estado": "RJ"}
Fernanda,18543.33,Analista,Salvador,BA,{"nome": "Fernanda", "salario": 18543.33, "profissão": "Analista", "cidade": "Salvador", "estado": "BA"}
Igor,7593.55,Cientista de Dados,Rio de Janeiro,RJ,{"nome": "Igor", "salario": 7593.55, "profissão": "Cientista de Dados", "cidade": "Rio de Janeiro", "estado": "RJ"}
Gabriel,4538.0,Engenheiro,Fortaleza,CE,{"nome": "Gabriel", "salario": 4538.0, "profissão": "Engenheiro", "cidade": "Fortaleza", "estado": "CE"}
Daniela,18614.1,Médico,Belo Horizonte,MG,{"nome": "Daniela", "salario": 18614.1, "profissão": "Médico", "cidade": "Belo Horizonte", "estado": "MG"}
Juliana,3048.47,Professor,Salvador,BA,{"nome": "Juliana", "salario": 3048.47, "profissão": "Professor", "cidade": "Salvador", "estado": "BA"}
Juliana,17424.26,Médico,São Paulo,SP,{"nome": "Juliana", "salario": 17424.26, "profissão": "Médico", "cidade": "São Paulo", "estado": "SP"}
Helena,5492.3,Advogado,Belo Horizonte,MG,{"nome": "Helena", "salario": 5492.3, "profissão": "Advogado", "cidade": "Belo Horizonte", "estado": "MG"}
Eduardo,8331.37,Médico,Fortaleza,CE,{"nome": "Eduardo", "salario": 8331.37, "profissão": "Médico", "cidade": "Fortaleza", "estado": "CE"}
Ana,17623.38,Advogado,Belo Horizonte,MG,{"nome": "Ana", "salario": 17623.38, "profissão": "Advogado", "cidade": "Belo Horizonte", "estado": "MG"}
Ana,15573.39,Engenheiro,,,{"nome": "Ana", "salario": 15573.39, "profissão": "Engenheiro"}
Gabriel,10189.03,Engenheiro,,,{"nome": "Gabriel", "salario": 10189.03, "profissão": "Engenheiro"}
Carlos,16811.97,Analista,,,{"nome": "Carlos", "salario": 16811.97, "profissão": "Analista"}
Fernanda,14326.47,Analista,Curitiba,PR,{"nome": "Fernanda", "salario": 14326.47, "profissão": "Analista", "cidade": "Curitiba", "estado": "PR"}
Gabriel,4301.56,Engenheiro,Fortaleza,CE,{"nome": "Gabriel", "salario": 4301.56, "profissão": "Engenheiro", "cidade": "Fortaleza", "estado": "CE"}
Bruno,15806.98,Gerente,Curitiba,PR,{"nome": "Bruno", "salario": 15806.98, "profissão": "Gerente", "cidade": "Curitiba", "estado": "PR"}
Fernanda,18411.26,Gerente,Curitiba,PR,{"nome": "Fernanda", "salario": 18411.26, "profissão": "Gerente", "cidade": "Curitiba", "estado": "PR"}
Gabriel,11366.79,Gerente,Porto Alegre,RS,{"nome": "Gabriel", "salario": 11366.79, "profissão": "Gerente", "cidade": "Porto Alegre", "estado": "RS"}
Igor,3635.58,Advogado,Rio de Janeiro,RJ,{"nome": "Igor", "salario": 3635.58, "profissão": "Advogado", "cidade": "Rio de Janeiro", "estado": "RJ"}
Juliana,4471.76,Analista,,,{"nome": "Juliana", "salario": 4471.76, "profissão": "Analista"}
Ana,14040.2,Analista,Curitiba,PR,{"nome": "Ana", "salario": 14040.2, "profissão": "Analista", "cidade": "Curitiba", "estado": "PR"}
Fernanda,11738.8,Engenheiro,São Paulo,SP,{"nome": "Fernanda", "salario": 11738.8, "profissão": "Engenheiro", "cidade": "São Paulo", "estado": "SP"}
Fernanda,13916.63,Engenheiro,Curitiba,PR,{"nome": "Fernanda", "salario": 13916.63, "profissão": "Engenheiro", "cidade": "Curitiba", "estado": "PR"}
Daniela,14317.26,Engenheiro,Recife,PE,{"nome": "Daniela", "salario": 14317.26, "profissão": "Engenheiro", "cidade": "Recife", "estado": "PE"}
Gabriel,9865.37,Engenheiro,Salvador,BA,{"nome": "Gabriel", "salario": 9865.37, "profissão": "Engenheiro", "cidade": "Salvador", "estado": "BA"}
Juliana,10103.48,Gerente,Rio de Janeiro,RJ,{"nome": "Juliana", "salario": 10103.48, "profissão": "Gerente", "cidade": "Rio de Janeiro", "estado": "RJ"}
Daniela,6427.2,Analista,Curitiba,PR,{"nome": "Daniela", "salario": 6427.2, "profissão": "Analista", "cidade": "Curitiba", "estado": "PR"}
Helena,11040.82,Analista,São Paulo,SP,{"nome": "Helena", "salario": 11040.82, "profissão": "Analista", "cidade": "São Paulo", "estado": "SP"}
Ana,8600.41,Engenheiro,,,{"nome": "Ana", "salario": 8600.41, "profissão": "Engenheiro"}
Juliana,12488.82,Professor,,,{"nome": "Juliana", "salario": 12488.82, "profissão": "Professor"}
Carlos,11712.88,Cientista de Dados,,,{"nome": "Carlos", "salario": 11712.88, "profissão": "Cientista de Dados"}
Eduardo,7073.82,Professor,,,{"nome": "Eduardo", "salario": 7073.82, "profissão": "Professor"}
Juliana,13233.85,Gerente,São Paulo,SP,{"nome": "Juliana", "salario": 13233.85, "profissão": "Gerente", "cidade": "São Paulo", "estado": "SP"}
Fernanda,7811.27,Analista,,,{"nome": "Fernanda", "salario": 7811.27, "profissão": "Analista"}
Daniela,9581.22,Designer,São Paulo,SP,{"nome": "Daniela", "salario": 9581.22, "profissão": "Designer", "cidade": "São Paulo", "estado": "SP"}
Bruno,11577.51,Professor,Fortaleza,CE,{"nome": "Bruno", "salario": 11577.51, "profissão": "Professor", "cidade": "Fortaleza", "estado": "CE"}
Fernanda,3395.17,Cientista de Dados,Rio de Janeiro,RJ,{"nome": "Fernanda", "salario": 3395.17, "profissão": "Cientista de Dados", "cidade": "Rio de Janeiro", "estado": "RJ"}
Igor,14637.03,Advogado,Porto Alegre,RS,{"nome": "Igor", "salario": 14637.03, "profissão": "Advogado", "cidade": "Porto Alegre", "estado": "RS"}
Juliana,10305.96,Gerente,,,{"nome": "Juliana", "salario": 10305.96, "profissão": "Gerente"}
Helena,6912.79,Analista,Curitiba,PR,{"nome": "Helena", "salario": 6912.79, "profissão": "Analista", "cidade": "Curitiba", "estado": "PR"}
Eduardo,19373.49,Médico,Fortaleza,CE,{"nome": "Eduardo", "salario": 19373.49, "profissão": "Médico", "cidade": "Fortaleza", "estado": "CE"}
Igor,5645.96,Engenheiro,Recife,PE,{"nome": "Igor", "salario": 5645.96, "profissão": "Engenheiro", "cidade": "Recife", "estado": "PE"}
Fernanda,12794.3,Designer,Curitiba,PR,{"nome": "Fernanda", "salario": 12794.3, "profissão": "Designer", "cidade": "Curitiba", "estado": "PR"}
Juliana,3170.33,Analista,Fortaleza,CE,{"nome": "Juliana", "salario": 3170.33, "profissão": "Analista", "cidade": "Fortaleza", "estado": "CE"}
Fernanda,15173.44,Gerente,,,{"nome": "Fernanda", "salario": 15173.44, "profissão": "Gerente"}
Daniela,4838.52,Engenheiro,Curitiba,PR,{"nome": "Daniela", "salario": 4838.52, "profissão": "Engenheiro", "cidade": "Curitiba", "estado": "PR"}
Fernanda,17013.78,Advogado,Salvador,BA,{"nome": "Fernanda", "salario": 17013.78, "profissão": "Advogado", "cidade": "Salvador", "estado": "BA"}
Igor,13065.08,Gerente,Fortaleza,CE,{"nome": "Igor", "salario": 13065.08, "profissão": "Gerente", "cidade": "Fortaleza", "estado": "CE"}
Fernanda,7790.44,Designer,Belo Horizonte,MG,{"nome": "Fernanda", "salario": 7790.44, "profissão": "Designer", "cidade": "Belo Horizonte", "estado": "MG"}
Gabriel,12968.76,Cientista de Dados,Recife,PE,{"nome": "Gabriel", "salario": 12968.76, "profissão": "Cientista de Dados", "cidade": "Recife", "estado": "PE"}
Igor,8149.71,Professor,Belo Horizonte,MG,{"nome": "Igor", "salario": 8149.71, "profissão": "Professor", "cidade": "Belo Horizonte", "estado": "MG"}
Igor,6240.18,Médico,Porto Alegre,RS,{"nome": "Igor", "salario": 6240.18, "profissão": "Médico", "cidade": "Porto Alegre", "estado": "RS"}
Juliana,16727.39,Médico,Rio de Janeiro,RJ,{"nome": "Juliana", "salario": 16727.39, "profissão": "Médico", "cidade": "Rio de Janeiro", "estado": "RJ"}
Bruno,10400.97,Advogado,Fortaleza,CE,{"nome": "Bruno", "salario": 10400.97, "profissão": "Advogado", "cidade": "Fortaleza", "estado": "CE"}
Bruno,12939.55,Analista,Salvador,BA,{"nome": "Bruno", "salario": 12939.55, "profissão": "Analista", "cidade": "Salvador", "estado": "BA"}
Gabriel,11457.16,Cientista de Dados,Belo Horizonte,MG,{"nome": "Gabriel", "salario": 11457.16, "profissão": "Cientista de Dados", "cidade": "Belo Horizonte", "estado": "MG"}
Juliana,17342.03,Médico,Salvador,BA,{"nome": "Juliana", "salario": 17342.03, "profissão": "Médico", "cidade": "Salvador", "estado": "BA"}
Eduardo,3295.74,Designer,Curitiba,PR,{"nome": "Eduardo", "salario": 3295.74, "profissão": "Designer", "cidade": "Curitiba", "estado": "PR"}
Fernanda,15441.1,Designer,,,{"nome": "Fernanda", "salario": 15441.1, "profissão": "Designer"}
Ana,9115.12,Advogado,Salvador,BA,{"nome": "Ana", "salario": 9115.12, "profissão": "Advogado", "cidade": "Salvador", "estado": "BA"}
Igor,12892.46,Professor,,,{"nome": "Igor", "salario": 12892.46, "profissão": "Professor"}
Helena,6547.86,Engenheiro,Recife,PE,{"nome": "Helena", "salario": 6547.86, "profissão": "Engenheiro", "cidade": "Recife", "estado": "PE"}
Juliana,4769.09,Engenheiro,Belo Horizonte,MG,{"nome": "Juliana", "salario": 4769.09, "profissão": "Engenheiro", "cidade": "Belo Horizonte", "estado": "MG"}
Eduardo,19901.78,Analista,,,{"nome": "Eduardo", "salario": 19901.78, "profissão": "Analista"}
Helena,7482.26,Professor,São Paulo,SP,{"nome": "Helena", "salario": 7482.26, "profissão": "Professor", "cidade": "São Paulo", "estado": "SP"}
Gabriel,11077.78,Cientista de Dados,Salvador,BA,{"nome": "Gabriel", "salario": 11077.78, "profissão": "Cientista de Dados", "cidade": "Salvador", "estado": "BA"}
Ana,4953.17,Médico,Rio de Janeiro,RJ,{"nome": "Ana", "salario": 4953.17, "profissão": "Médico", "cidade": "Rio de Janeiro", "estado": "RJ"}
Helena,16567.19,Analista,Porto Alegre,RS,{"nome": "Helena", "salario": 16567.19, "profissão": "Analista", "cidade": "Porto Alegre", "estado": "RS"}
Juliana,11137.72,Médico,Belo Horizonte,MG,{"nome": "Juliana", "salario": 11137.72, "profissão": "Médico", "cidade": "Belo Horizonte", "estado": "MG"}
Juliana,16968.24,Professor,,,{"nome": "Juliana", "salario": 16968.24, "profissão": "Professor"}
Igor,10727.96,Cientista de Dados,Rio de Janeiro,RJ,{"nome": "Igor", "salario": 10727.96, "profissão": "Cientista de Dados", "cidade": "Rio de Janeiro", "estado": "RJ"}
Gabriel,19021.22,Professor,Fortaleza,CE,{"nome": "Gabriel", "salario": 19021.22, "profissão": "Professor", "cidade": "Fortaleza", "estado": "CE"}
Gabriel,13921.07,Advogado,Porto Alegre,RS,{"nome": "Gabriel", "salario": 13921.07, "profissão": "Advogado", "cidade": "Porto Alegre", "estado": "RS"}
Gabriel,8217.2,Advogado,Belo Horizonte,MG,{"nome": "Gabriel", "salario": 8217.2, "profissão": "Advogado", "cidade": "Belo Horizonte", "estado": "MG"}
Daniela,7019.66,Professor,Recife,PE,{"nome": "Daniela", "salario": 7019.66, "profissão": "Professor", "cidade": "Recife", "estado": "PE"}
Helena,8072.38,Analista,Salvador,BA,{"nome": "Helena", "salario": 8072.38, "profissão": "Analista", "cidade": "Salvador", "estado": "BA"}
Daniela,17887.55,Professor,Porto Alegre,RS,{"nome": "Daniela", "salario": 17887.55, "profissão": "Professor", "cidade": "Porto Alegre", "estado": "RS"}
Bruno,10398.8,Analista,São Paulo,SP,{"nome": "Bruno", "salario": 10398.8, "profissão": "Analista", "cidade": "São Paulo", "estado": "SP"}
Carlos,4892.6,Professor,Porto Alegre,RS,{"nome": "Carlos", "salario": 4892.6, "profissão": "Professor", "cidade": "Porto Alegre", "estado": "RS"}
Fernanda,17145.7,Analista,São Paulo,SP,{"nome": "Fernanda", "salario": 17145.7, "profissão": "Analista", "cidade": "São Paulo", "estado": "SP"}
Helena,15312.64,Professor,Curitiba,PR,{"nome": "Helena", "salario": 15312.64, "profissão": "Professor", "cidade": "Curitiba", "estado": "PR"}
Fernanda,17916.68,Analista,Rio de Janeiro,RJ,{"nome": "Fernanda", "salario": 17916.68, "profissão": "Analista", "cidade": "Rio de Janeiro", "estado": "RJ"}
Helena,5541.64,Analista,Fortaleza,CE,{"nome": "Helena", "salario": 5541.64, "profissão": "Analista", "cidade": "Fortaleza", "estado": "CE"}
Fernanda,16993.91,Gerente,Rio de Janeiro,RJ,{"nome": "Fernanda", "salario": 16993.91, "profissão": "Gerente", "cidade": "Rio de Janeiro", "estado": "RJ"}
Bruno,5333.55,Analista,Curitiba,PR,{"nome": "Bruno", "salario": 5333.55, "profissão": "Analista", "cidade": "Curitiba", "estado": "PR"}
Juliana,4421.23,Advogado,Fortaleza,CE,{"nome": "Juliana", "salario": 4421.23, "profissão": "Advogado", "cidade": "Fortaleza", "estado": "CE"}
Gabriel,14348.51,Advogado,Curitiba,PR,{"nome": "Gabriel", "salario": 14348.51, "profissão": "Advogado", "cidade": "Curitiba", "estado": "PR"}
Carlos,12154.39,Advogado,Belo Horizonte,MG,{"nome": "Carlos", "salario": 12154.39, "profissão": "Advogado", "cidade": "Belo Horizonte", "estado": "MG"}
Eduardo,7143.22,Médico,Porto Alegre,RS,{"nome": "Eduardo", "salario": 7143.22, "profissão": "Médico", "cidade": "Porto Alegre", "estado": "RS"}
Daniela,10915.01,Gerente,Rio de Janeiro,RJ,{"nome": "Daniela", "salario": 10915.01, "profissão": "Gerente", "cidade": "Rio de Janeiro", "estado": "RJ"}
Bruno,15233.64,Médico,,,{"nome": "Bruno", "salario": 15233.64, "profissão": "Médico"}
Igor,8431.2,Cientista de Dados,Belo Horizonte,MG,{"nome": "Igor", "salario": 8431.2, "profissão": "Cientista de Dados", "cidade": "Belo Horizonte", "estado": "MG"}
Daniela,16205.89,Designer,Curitiba,PR,{"nome": "Daniela", "salario": 16205.89, "profissão": "Designer", "cidade": "Curitiba", "estado": "PR"}
Daniela,17576.69,Professor,São Paulo,SP,{"nome": "Daniela", "salario": 17576.69, "profissão": "Professor", "cidade": "São Paulo", "estado": "SP"}
Fernanda,17597.02,Designer,,,{"nome": "Fernanda", "salario": 17597.02, "profissão": "Designer"}
Bruno,18855.87,Cientista de Dados,Fortaleza,CE,{"nome": "Bruno", "salario": 18855.87, "profissão": "Cientista de Dados", "cidade": "Fortaleza", "estado": "CE"}
Carlos,18696.67,Professor,Recife,PE,{"nome": "Carlos", "salario": 18696.67, "profissão": "Professor", "cidade": "Recife", "estado": "PE"}
Bruno,3791.32,Designer,Fortaleza,CE,{"nome": "Bruno", "salario": 3791.32, "profissão": "Designer", "cidade": "Fortaleza", "estado": "CE"}
Eduardo,18666.92,Engenheiro,,,{"nome": "Eduardo", "salario": 18666.92, "profissão": "Engenheiro"}
Daniela,18282.71,Analista,,,{"nome": "Daniela", "salario": 18282.71, "profissão": "Analista"}
Eduardo,3224.44,Engenheiro,,,{"nome": "Eduardo", "salario": 3224.44, "profissão": "Engenheiro"}
Helena,10478.45,Engenheiro,Curitiba,PR,{"nome": "Helena", "salario": 10478.45, "profissão": "Engenheiro", "cidade": "Curitiba", "estado": "PR"}
Gabriel,14809.7,Cientista de Dados,Rio de Janeiro,RJ,{"nome": "Gabriel", "salario": 14809.7, "profissão": "Cientista de Dados", "cidade": "Rio de Janeiro", "estado": "RJ"}
Eduardo,10833.62,Designer,Salvador,BA,{"nome": "Eduardo", "salario": 10833.62, "profissão": "Designer", "cidade": "Salvador", "estado": "BA"}
Fernanda,3539.63,Analista,São Paulo,SP,{"nome": "Fernanda", "salario": 3539.63, "profissão": "Analista", "cidade": "São Paulo", "estado": "SP"}
Daniela,4730.05,Gerente,Recife,PE,{"nome": "Daniela", "salario": 4730.05, "profissão": "Gerente", "cidade": "Recife", "estado": "PE"}
Juliana,8459.62,Professor,Fortaleza,CE,{"nome": "Juliana", "salario": 8459.62, "profissão": "Professor", "cidade": "Fortaleza", "estado": "CE"}
Juliana,15810.0,Gerente,Salvador,BA,{"nome": "Juliana", "salario": 15810.0, "profissão": "Gerente", "cidade": "Salvador", "estado": "BA"}
Ana,15223.14,Analista,Fortaleza,CE,{"nome": "Ana", "salario": 15223.14, "profissão": "Analista", "cidade": "Fortaleza", "estado": "CE"}
Juliana,13628.54,Engenheiro,São Paulo,SP,{"nome": "Juliana", "salario": 13628.54, "profissão": "Engenheiro", "cidade": "São Paulo", "estado": "SP"}
Fernanda,15107.12,Designer,Curitiba,PR,{"nome": "Fernanda", "salario": 15107.12, "profissão": "Designer", "cidade": "Curitiba", "estado": "PR"}
Helena,8833.0,Médico,Porto Alegre,RS,{"nome": "Helena", "salario": 8833.0, "profissão": "Médico", "cidade": "Porto Alegre", "estado": "RS"}
Bruno,19076.56,Designer,,,{"nome": "Bruno", "salario": 19076.56, "profissão": "Designer"}
Ana,19191.58,Professor,Recife,PE,{"nome": "Ana", "salario": 19191.58, "profissão": "Professor", "cidade": "Recife", "estado": "PE"}
Igor,5448.49,Médico,Recife,PE,{"nome": "Igor", "salario": 5448.49, "profissão": "Médico", "cidade": "Recife", "estado": "PE"}
Fernanda,4629.73,Engenheiro,São Paulo,SP,{"nome": "Fernanda", "salario": 4629.73, "profissão": "Engenheiro", "cidade": "São Paulo", "estado": "SP"}
Gabriel,9539.95,Professor,São Paulo,SP,{"nome": "Gabriel", "salario": 9539.95, "profissão": "Professor", "cidade": "São Paulo", "estado": "SP"}
Daniela,12257.76,Analista,Rio de Janeiro,RJ,{"nome": "Daniela", "salario": 12257.76, "profissão": "Analista", "cidade": "Rio de Janeiro", "estado": "RJ"}
Daniela,4200.0,Analista,,,{"nome": "Daniela", "salario": 4200.0, "profissão": "Analista"}
Carlos,8602.96,Médico,,,{"nome": "Carlos", "salario": 8602.96, "profissão": "Médico"}
Juliana,3584.98,Analista,Fortaleza,CE,{"nome": "Juliana", "salario": 3584.98, "profissão": "Analista", "cidade": "Fortaleza", "estado": "CE"}
Juliana,16903.76,Designer,São Paulo,SP,{"nome": "Juliana", "salario": 16903.76, "profissão": "Designer", "cidade": "São Paulo", "estado": "SP"}
Bruno,7935.88,Gerente,Fortaleza,CE,{"nome": "Bruno", "salario": 7935.88, "profissão": "Gerente", "cidade": "Fortaleza", "estado": "CE"}
